Staff_ID,Name,Role,Department,Shift,Phone,Email,Salary,Hire_Date,Status
8950,Kevin Fox,Receptionist,Ortho,Night,656.293.1347,gregoryjohnston@example.com,71984,7/17/2023,Resigned
8951,James Hopkins,Cleaner,Onco,Evening,3296199838,campbellrobert@example.net,43971,4/17/2022,Resigned
8952,Jessica Navarro,Cleaner,Pedia,Morning,9027269722,stephen61@example.org,45836,8/7/2022,Active
8953,Eric Murray,Cleaner,Ortho,Morning,001-878-733-6457x132,fchandler@example.net,44694,2/21/2022,Resigned
8954,Elizabeth Cisneros,Nurse,Onco,Morning,+1-575-534-1805x914,jonathonburgess@example.org,48274,11/13/2020,Active
8955,Aaron Arnold,Receptionist,Ortho,Night,(900)853-2756x0578,tcantrell@example.org,32732,2/12/2025,Active
8956,Jennifer Stewart,Technician,Neuro,Evening,4968960692,schavez@example.org,42223,4/10/2024,Active
8957,Kristen Hernandez,Nurse,Ortho,Evening,(200)388-0351x8492,kevans@example.com,21877,3/5/2024,Active
8958,Mark Miranda,Nurse,Neuro,Morning,001-625-444-6224,eduardomendoza@example.com,79190,8/10/2021,Resigned
8959,Sarah Henry,Technician,Pedia,Night,+1-531-457-7090x4047,johnstewart@example.org,47178,3/11/2025,Resigned
8960,Sean Stewart,Pharmacist,Ortho,Evening,(871)884-1621,stephaniemcmahon@example.com,32300,11/1/2020,Resigned
8961,Misty Ramos,Technician,Pedia,Morning,(608)348-5152x2898,ryan28@example.com,74740,11/1/2022,Resigned
8962,Bryan Brown,Receptionist,Onco,Night,001-552-508-5663,xdonaldson@example.com,28930,7/3/2025,Resigned
8963,Samuel Moore,Cleaner,Pedia,Morning,563-924-9159,williamsshawn@example.com,54457,10/15/2020,Active
8964,Daniel Cole,Technician,Ortho,Evening,+1-902-237-1406x810,matthewsandrew@example.com,26069,9/22/2020,Active
8965,Julie Davis,Nurse,Cardio,Morning,996.566.5386,antoniothompson@example.net,21920,12/31/2022,Active
8966,Stephen Watkins,Nurse,Neuro,Morning,(390)628-5275x192,garrettpetersen@example.org,65935,7/24/2022,Active
8967,Austin Marsh,Receptionist,Ortho,Morning,001-850-547-0597x516,jbutler@example.org,50170,3/30/2021,Resigned
8968,Barbara Nichols,Receptionist,Ortho,Morning,001-485-339-8556x83450,oromero@example.com,27317,11/18/2022,Resigned
8969,Mary James,Technician,Cardio,Evening,(933)964-7369x189,tammysalazar@example.com,30341,1/4/2025,Active
8970,Timothy Johnston,Receptionist,Neuro,Evening,001-570-459-0052x235,edrake@example.org,21960,2/26/2025,Resigned
8971,Jason Robinson,Technician,Cardio,Evening,273-559-3591x3679,michaelhoward@example.net,63560,4/10/2022,Active
8972,Stephen Shea,Pharmacist,Neuro,Morning,001-425-848-7845x4671,jonesamber@example.net,62623,2/17/2022,Resigned
8973,Jacqueline Rose,Nurse,Cardio,Night,301.520.0557x26022,savannahlewis@example.org,31921,5/29/2023,Active
8974,Rachael Rodriguez,Technician,Cardio,Night,9326788597,jhodge@example.net,48796,4/8/2022,Active
8975,Joshua Williams,Pharmacist,Ortho,Morning,572.395.6574x2479,whiteheadwesley@example.com,64730,10/5/2020,Active
8976,Mathew Flores,Cleaner,Cardio,Night,001-348-485-0465x1479,colin18@example.com,46487,4/27/2023,Active
8977,Melissa Ruiz,Nurse,Neuro,Morning,+1-972-655-4560x525,rdavies@example.org,68663,2/28/2022,Active
8978,Deborah Smith,Receptionist,Ortho,Morning,001-759-290-2013x6998,salinaszachary@example.com,60019,3/29/2022,Resigned
8979,Alicia Bolton,Technician,Cardio,Night,-8874,fsanders@example.net,56333,1/25/2024,Active
8980,Dana Turner,Cleaner,Neuro,Morning,-3706,ysimon@example.net,22945,2/8/2023,Active
8981,Micheal Patrick II,Technician,Cardio,Evening,9646102458,savagejustin@example.com,28460,3/19/2024,Active
8982,Traci Floyd,Pharmacist,Neuro,Morning,(815)958-8500x3597,pearsontara@example.com,32646,7/31/2023,Resigned
8983,Jose Hammond,Cleaner,Pedia,Night,434.324.1553x92062,emilyberg@example.org,38898,11/9/2023,Active
8984,Blake Phillips,Nurse,Pedia,Morning,389-427-1050,bgonzalez@example.org,43476,3/16/2022,Resigned
8985,Steven Graham,Cleaner,Onco,Evening,001-210-462-0069x278,moralesgavin@example.com,66759,2/24/2023,Active
8986,Alexandra Hughes,Nurse,Ortho,Evening,6556383472,fletcherchristina@example.com,56330,9/28/2024,Active
8987,Kelly Torres,Receptionist,Cardio,Night,001-803-363-5365,oespinoza@example.net,28477,5/21/2025,Resigned
8988,Courtney Adams,Technician,Ortho,Morning,(618)390-3877x768,kibarra@example.org,20694,9/14/2024,Active
8989,Mason Ayala,Technician,Ortho,Evening,328-230-2301x29063,guerralarry@example.net,77659,6/17/2022,Resigned
8990,Steven Shelton,Receptionist,Onco,Night,363-504-3511,tiffanylynch@example.net,60246,6/8/2025,Active
8991,Frank Perez,Technician,Cardio,Night,(732)264-6797,christian62@example.org,68246,8/20/2024,Active
8992,John Young,Cleaner,Onco,Night,5816273097,adamsjohn@example.net,74637,4/16/2023,Resigned
8993,David Carter,Receptionist,Ortho,Evening,893.853.7383,hbarnes@example.net,78509,10/20/2024,Active
8994,Stephanie Tucker,Receptionist,Onco,Night,(679)547-3326,jeffmartin@example.net,27896,11/8/2022,Active
8995,Terri Ellis,Receptionist,Neuro,Night,(333)325-7177,katherinefowler@example.net,46951,10/22/2024,Active
8996,Christian May,Pharmacist,Cardio,Evening,(429)724-9368x911,iwilliams@example.com,21587,10/29/2020,Resigned
8997,Kelly Lynch,Receptionist,Onco,Morning,(637)669-1180x117,lewissusan@example.com,64302,2/27/2023,Active
8998,Megan Adams,Nurse,Cardio,Morning,851-685-7801,olsonjennifer@example.com,27910,5/22/2022,Resigned
8999,Jillian Perez,Pharmacist,Pedia,Evening,649-919-4980x9094,qlopez@example.com,54303,9/17/2022,Active
